127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/solr-ico.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/network-cloud.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/folder-tree.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:30 +0000] "GET /solr/img/ico/node-leader.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/book-open-text.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/molecule.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/databases.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/documents-stack.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/ui-accordion.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/jar.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/database--plus.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/home.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/funnel.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/magnifier.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/paramset.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/folder.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/node.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/block.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/construction.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/document-text.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/sql.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/system-monitor.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/script-code.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/mail.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/ico/bug.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/img/chosen-sprite.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1444
127.0.0.1 - - [30/Mar/2023:04:47:31 +0000] "GET /solr/admin/cores?_=1680151651350&wt=json HTTP/1.1" 200 1183
127.0.0.1 - - [30/Mar/2023:04:47:32 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 431
127.0.0.1 - - [30/Mar/2023:04:47:32 +0000] "GET /solr/admin/cores?_=1680151651350&wt=json HTTP/1.1" 200 1183
127.0.0.1 - - [30/Mar/2023:04:47:32 +0000] "GET /solr/admin/info/system?_=1680151651353&wt=json HTTP/1.1" 200 1442
127.0.0.1 - - [30/Mar/2023:04:47:32 +0000] "GET /solr/img/ico/cross.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:32 +0000] "GET /solr/img/ico/arrow-circle.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:32 +0000] "GET /solr/img/ico/tick.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:32 +0000] "GET /solr/img/ico/chart.png HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/partials/core_overview.html HTTP/1.1" 304 0
127.0.0.1 - - [30/Mar/2023:04:47:35 +0000] "GET /solr/admin/cores?_=1680151651350&indexInfo=false&wt=json HTTP/1.1" 200 432
